OGID	OG_Merge_Status	phyloOGID(s)	synteOGID(s)	paternalDiploid	tetraploid	maternalDiploid	numSeqs_paternalDiploid	numSeqs_tetraploid	numSeqs_maternalDiploid	numSeqs_total	numSpecies	Assignment_Genome	Targeting	CyMIRA_interaction	CyMIRA_subInteraction	PHY_taxon_composition	PHY_top	PHY_BS_support	PHY_paternal_homeolog_in_tet	PHY_maternal_homeolog_in_tet
OG13923	Overlapping	"OG0008830.0,OG0004455.0"	"OG0001590,OG0014839"		"AUR62027159,AUR62044400,AUR62032134"	"Cpallidicaule_CP001964,Cpallidicaule_CP004617,Cpallidicaule_CP001951,Cpallidicaule_CP001966,Cpallidicaule_CP001970,Cpallidicaule_CP001965"	0	3	6	9	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13924	Ortho1-specific	OG0008846.0	N/A	"Csuecicum_BBB11878,Csuecicum_BBB18554"	"AUR62004982,AUR62038907"		2	2	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13925	Overlapping	"OG0008847.0,OG0002974.0"	OG0015416	"Csuecicum_BBB15945,Csuecicum_BBB20598"	"AUR62036836,AUR62038913,AUR62018291,AUR62029907,AUR62041594,AUR62042873"	Cpallidicaule_CP003678	2	6	1	9	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13926	Overlapping	OG0009092.0	OG0001127	"Csuecicum_BBB09113,Csuecicum_BBB09114"	"AUR62003670,AUR62017980,AUR62017979"	Cpallidicaule_CP004989	2	3	1	6	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13927	Overlapping	OG0009295.0	OG0012252	"Csuecicum_BBB00816,Csuecicum_BBB13266"	"AUR62004072,AUR62007585"		2	2	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13928	Overlapping	OG0009300.0	OG0000125	"Csuecicum_BBB00794,Csuecicum_BBB00795,Csuecicum_BBB00791,Csuecicum_BBB00792,Csuecicum_BBB00793"	"AUR62004092,AUR62004093,AUR62004094,AUR62004095,AUR62004096,AUR62007604,AUR62007605"	Cpallidicaule_CP005414	5	7	1	13	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13929	Overlapping	OG0009361.0	OG0012045		"AUR62025244,AUR62028941"	"Cpallidicaule_CP001642,Cpallidicaule_CP007089"	0	2	2	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13930	Overlapping	OG0009731.0	OG0013221		"AUR62001481,AUR62009885"	"Cpallidicaule_CP019487,Cpallidicaule_CP022725"	0	2	2	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13931	Overlapping	OG0010005.0	OG0013210	"Csuecicum_BBB04923,Csuecicum_BBB19232"	"AUR62001334,AUR62032680"	Cpallidicaule_CP019324	2	2	1	5	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13932	Ortho1-specific	OG0010008.0	N/A		"AUR62001626,AUR62042349"	"Cpallidicaule_CP013962,Cpallidicaule_CP022466"	0	2	2	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13933	Overlapping	OG0010020.0	"OG0001634,OG0012884"	"Csuecicum_BBB13970,Csuecicum_BBB18789"	"AUR62025018,AUR62035701,AUR62006512,AUR62035416"	"Cpallidicaule_CP020496,Cpallidicaule_CP020497"	2	4	2	8	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13934	Overlapping	OG0010126.0	"OG0015801,OG0000619"	Csuecicum_BBB08648	"AUR62009181,AUR62025497,AUR62009180,AUR62022045,AUR62022046,AUR62022047"	"Cpallidicaule_CP004531,Cpallidicaule_CP018875,Cpallidicaule_CP016758,Cpallidicaule_CP016760"	1	6	4	11	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13935	Ortho1-specific	OG0010581.0	N/A		"AUR62026223,AUR62037464"	"Cpallidicaule_CP013745,Cpallidicaule_CP016570"	0	2	2	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13936	Overlapping	OG0010593.0	OG0016700	"Csuecicum_BBB01123,Csuecicum_BBB16008"	"AUR62005089,AUR62019296"		2	2	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13937	Overlapping	OG0010919.0	OG0016299	"Csuecicum_BBB12597,Csuecicum_BBB20745"	"AUR62041624,AUR62041625"		2	2	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13938	Overlapping	OG0010980.0	OG0015476	"Csuecicum_BBB14216,Csuecicum_BBB15741"	"AUR62034936,AUR62041988,AUR62034937"		2	3	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13939	Ortho1-specific	OG0011021.0	N/A		"AUR62042325,AUR62042341"	"Cpallidicaule_CP022608,Cpallidicaule_CP022685"	0	2	2	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13940	Overlapping	OG0011036.0	OG0015469	"Csuecicum_BBB07857,Csuecicum_BBB14626"	"AUR62034855,AUR62044756"		2	2	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13941	Overlapping	OG0011081.0	OG0001766	"Csuecicum_BBB04371,Csuecicum_BBB04372"	"AUR62016764,AUR62016766,AUR62011294"		2	3	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13942	Overlapping	OG0011265.0	"OG0004504,OG0017361"	"Csuecicum_BBB06760,Csuecicum_BBB06761"	"AUR62011260,AUR62041447,AUR62041445,AUR62041446"		2	4	0	6	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13943	Overlapping	OG0011474.0	OG0017383	"Csuecicum_BBB16704,Csuecicum_BBB18675"	"AUR62036551,AUR62036567"		2	2	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13944	Overlapping	"OG0003553.0,OG0000565.0"	"OG0004906,OG0015931"	"Csuecicum_BBB14521,Csuecicum_BBB14522,Csuecicum_BBB18902,Csuecicum_BBB04741,Csuecicum_BBB14932"	"AUR62002817,AUR62002818,AUR62009345,AUR62022436,AUR62022437,AUR62027437,AUR62036080,AUR62037278,AUR62037279,AUR62002815"		5	10	0	15	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13945	Ortho1-specific	OG0004902.0	N/A	"Csuecicum_BBB00631,Csuecicum_BBB13478,Csuecicum_BBB19155"	AUR62037182		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13946	Overlapping	OG0005044.0	OG0017579		AUR62040401	"Cpallidicaule_CP020740,Cpallidicaule_CP020741,Cpallidicaule_CP022274"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13947	Overlapping	"OG0005046.0,OG0002211.0"	"OG0015955,OG0016070"	"Csuecicum_BBB09394,Csuecicum_BBB13037,Csuecicum_BBB20468,Csuecicum_BBB20632"	"AUR62040418,AUR62002961,AUR62026451,AUR62033633,AUR62040748,AUR62039161"		4	6	0	10	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13948	Ortho1-specific	OG0005257.0	N/A		AUR62034956	"Cpallidicaule_CP022538,Cpallidicaule_CP022559,Cpallidicaule_CP022777"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13949	Ortho1-specific	OG0005297.0	N/A	"Csuecicum_BBB10044,Csuecicum_BBB15162,Csuecicum_BBB15725"	AUR62034275		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13950	Overlapping	OG0005679.0	OG0016624	"Csuecicum_BBB14669,Csuecicum_BBB14670,Csuecicum_BBB14836"	"AUR62029973,AUR62035502"		3	2	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13951	Ortho1-specific	OG0006029.0	N/A	"Csuecicum_BBB18792,Csuecicum_BBB18932,Csuecicum_BBB21737"	AUR62025799		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13952	Overlapping	OG0006383.0	OG0015404	"Csuecicum_BBB05185,Csuecicum_BBB14132,Csuecicum_BBB20299"	AUR62013582		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13953	Ortho1-specific	OG0007299.0	N/A		AUR62038683	"Cpallidicaule_CP003458,Cpallidicaule_CP013662,Cpallidicaule_CP016231"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13954	Overlapping	OG0007912.0	"OG0016675,OG0017061"	"Csuecicum_BBB11522,Csuecicum_BBB18060,Csuecicum_BBB18803"	"AUR62037551,AUR62030349"		3	2	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13955	Ortho1-specific	OG0008606.0	N/A	"Csuecicum_BBB01738,Csuecicum_BBB17641,Csuecicum_BBB20399"	AUR62019524		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13956	Ortho1-specific	OG0008681.0	N/A	"Csuecicum_BBB07688,Csuecicum_BBB19246,Csuecicum_BBB21402"	AUR62038323		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13957	Ortho1-specific	OG0009406.0	N/A		AUR62029080	"Cpallidicaule_CP009615,Cpallidicaule_CP011264,Cpallidicaule_CP022406"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13958	Ortho1-specific	OG0009538.0	N/A	"Csuecicum_BBB03934,Csuecicum_BBB10338,Csuecicum_BBB18286"	AUR62042545		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13959	Overlapping	"OG0009894.0,OG0001537.0"	"OG0001032,OG0014484"	"Csuecicum_BBB12608,Csuecicum_BBB12610,Csuecicum_BBB12611"	"AUR62030988,AUR62008232,AUR62008233,AUR62008236,AUR62030986,AUR62030987"	"Cpallidicaule_CP002336,Cpallidicaule_CP002339"	3	6	2	11	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13960	Overlapping	"OG0010036.0,OG0001069.0"	"OG0013171,OG0000104"	"Csuecicum_BBB15351,Csuecicum_BBB16543,Csuecicum_BBB18819,Csuecicum_BBB14548,Csuecicum_BBB14549,Csuecicum_BBB14550,Csuecicum_BBB18818,Csuecicum_BBB18820"	"AUR62034415,AUR62007323,AUR62018678,AUR62018680,AUR62026936,AUR62041574,AUR62007324,AUR62007325,AUR62018679,AUR62018681,AUR62018682"		8	11	0	19	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13961	Overlapping	"OG0010049.0,OG0000248.0,OG0002106.0"	"OG0015857,OG0017038"	"Csuecicum_BBB10449,Csuecicum_BBB12873,Csuecicum_BBB15087"	"AUR62015346,AUR62001316,AUR62006950,AUR62025809,AUR62027433,AUR62027434,AUR62029838,AUR62034892,AUR62037569,AUR62039194,AUR62042223,AUR62042555,AUR62023971,AUR62032005,AUR62035967,AUR62040373"	"Cpallidicaule_CP001081,Cpallidicaule_CP001342,Cpallidicaule_CP002099,Cpallidicaule_CP008518,Cpallidicaule_CP008519,Cpallidicaule_CP009793,Cpallidicaule_CP015832,Cpallidicaule_CP019167"	3	16	8	27	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13962	Overlapping	OG0010432.0	"OG0000470,OG0017607"	"Csuecicum_BBB13621,Csuecicum_BBB13622,Csuecicum_BBB21203"	"AUR62029257,AUR62029254,AUR62029255,AUR62029258,AUR62034203,AUR62034204,AUR62034206"	Cpallidicaule_CP009910	3	7	1	11	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13963	Ortho1-specific	OG0010506.0	N/A		AUR62013944	"Cpallidicaule_CP001454,Cpallidicaule_CP001455,Cpallidicaule_CP017969"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13964	Overlapping	OG0010533.0	OG0014855		AUR62014197	"Cpallidicaule_CP001609,Cpallidicaule_CP004461,Cpallidicaule_CP016553"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13965	Overlapping	OG0010951.0	OG0011715	"Csuecicum_BBB00175,Csuecicum_BBB00753,Csuecicum_BBB00754"	AUR62008084		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13966	Overlapping	OG0010985.0	OG0006592	"Csuecicum_BBB14062,Csuecicum_BBB17173,Csuecicum_BBB21470"	"AUR62017679,AUR62015215"		3	2	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13967	Ortho1-specific	OG0011015.0	N/A		AUR62029903	"Cpallidicaule_CP006502,Cpallidicaule_CP011586,Cpallidicaule_CP018640"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13968	Ortho1-specific	OG0011022.0	N/A		AUR62042332	"Cpallidicaule_CP022485,Cpallidicaule_CP022660,Cpallidicaule_CP022825"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13969	Overlapping	OG0011077.0	OG0016228	"Csuecicum_BBB13959,Csuecicum_BBB16361,Csuecicum_BBB21608"	AUR62016608		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13970	Ortho1-specific	OG0011198.0	N/A	"Csuecicum_BBB05615,Csuecicum_BBB08600,Csuecicum_BBB17107"	AUR62027856		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13971	Overlapping	OG0011217.0	OG0014728		AUR62017026	"Cpallidicaule_CP006058,Cpallidicaule_CP008488,Cpallidicaule_CP009744"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13972	Ortho1-specific	OG0011293.0	N/A		AUR62036623	"Cpallidicaule_CP003686,Cpallidicaule_CP007065,Cpallidicaule_CP009370"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13973	Ortho1-specific	OG0011295.0	N/A		AUR62020680	"Cpallidicaule_CP011492,Cpallidicaule_CP011494,Cpallidicaule_CP017064"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13974	Ortho1-specific	OG0011420.0	N/A		AUR62025064	"Cpallidicaule_CP008487,Cpallidicaule_CP009546,Cpallidicaule_CP014138"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13975	Ortho1-specific	OG0011423.0	N/A		AUR62025108	"Cpallidicaule_CP000259,Cpallidicaule_CP008216,Cpallidicaule_CP020510"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13976	Ortho1-specific	OG0011460.0	N/A	"Csuecicum_BBB09057,Csuecicum_BBB10864,Csuecicum_BBB20913"	AUR62026434		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13977	Overlapping	OG0011462.0	OG0015277	"Csuecicum_BBB12399,Csuecicum_BBB19650,Csuecicum_BBB21499"	AUR62026524		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13978	Overlapping	OG0011463.0	OG0015266	"Csuecicum_BBB18319,Csuecicum_BBB19855,Csuecicum_BBB19857"	AUR62026587		3	1	0	4	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13979	Overlapping	OG0011485.0	OG0011746		AUR62032931	"Cpallidicaule_CP012938,Cpallidicaule_CP012939,Cpallidicaule_CP012940"	0	1	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13980	Overlapping	OG0011486.0	OG0001304	"Csuecicum_BBB17157,Csuecicum_BBB18204,Csuecicum_BBB18205"	"AUR62039071,AUR62010316,AUR62039070"	Cpallidicaule_CP021745	3	3	1	7	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13981	Overlapping	OG0011530.0	OG0008763	Csuecicum_BBB06239	AUR62003465	"Cpallidicaule_CP004774,Cpallidicaule_CP004782,Cpallidicaule_CP004783"	1	1	3	5	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13982	Overlapping	OG0011531.0	OG0011867	"Csuecicum_BBB05173,Csuecicum_BBB05174,Csuecicum_BBB14686"		Cpallidicaule_CP014208	3	0	1	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13983	Overlapping	OG0011535.0	"OG0016342,OG0015617"	"Csuecicum_BBB16366,Csuecicum_BBB21295"		"Cpallidicaule_CP010779,Cpallidicaule_CP016966"	2	0	2	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13984	Ortho1-specific	OG0011537.0	N/A	"Csuecicum_BBB08178,Csuecicum_BBB17486,Csuecicum_BBB18884"		Cpallidicaule_CP016082	3	0	1	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13985	Overlapping	"OG0011542.0,OG0005598.0"	OG0001795	"Csuecicum_BBB21296,Csuecicum_BBB21297"	"AUR62013905,AUR62022722,AUR62024387,AUR62036520"	"Cpallidicaule_CP010851,Cpallidicaule_CP010869"	2	4	2	8	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13986	Ortho1-specific	OG0011543.0	N/A	Csuecicum_BBB21371		"Cpallidicaule_CP022495,Cpallidicaule_CP022497,Cpallidicaule_CP022640"	1	0	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13987	Overlapping	OG0011544.0	OG0016402	Csuecicum_BBB21750	AUR62043625	"Cpallidicaule_CP001996,Cpallidicaule_CP008646,Cpallidicaule_CP011489"	1	1	3	5	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13988	Overlapping	OG0011545.0	OG0016772	Csuecicum_BBB01471		"Cpallidicaule_CP008135,Cpallidicaule_CP022498,Cpallidicaule_CP022639"	1	0	3	4	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13989	Overlapping	OG0002225.0	OG0015334	Csuecicum_BBB19229	"AUR62003316,AUR62011492,AUR62015086,AUR62030442"	Cpallidicaule_CP011550	1	4	1	6	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13990	Overlapping	OG0002304.0	OG0016568	Csuecicum_BBB17790	"AUR62005338,AUR62034635,AUR62038989,AUR62043150"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13991	Overlapping	OG0002356.0	OG0002492	Csuecicum_BBB13158	"AUR62032153,AUR62036909,AUR62039687,AUR62042964"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13992	Identical	OG0002433.0	OG0001738	Csuecicum_BBB17689	"AUR62031738,AUR62031739,AUR62032623,AUR62032624"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13993	Overlapping	OG0002466.0	OG0001597		"AUR62010705,AUR62010706,AUR62010707,AUR62017181"	"Cpallidicaule_CP000733,Cpallidicaule_CP000732"	0	4	2	6	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13994	Ortho1-specific	OG0002493.0	N/A		"AUR62034210,AUR62043793,AUR62043904,AUR62043912"	Cpallidicaule_CP022711	0	4	1	5	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13995	Ortho1-specific	OG0002571.0	N/A	Csuecicum_BBB20930	"AUR62030030,AUR62031759,AUR62033629,AUR62036582"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13996	Overlapping	OG0002724.0	OG0013208	Csuecicum_BBB03894	"AUR62001324,AUR62015398,AUR62025707,AUR62040375"		1	4	0	5	2	tetraploid	Plastid-targeted_Non-interacting	No	N/A	NA	NA	NA	NA	NA
OG13997	Overlapping	OG0002901.0	OG0013280	Csuecicum_BBB18939	"AUR62025544,AUR62035985,AUR62043535,AUR62043800"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13998	Overlapping	OG0002929.0	OG0015638		"AUR62004543,AUR62012086,AUR62039378,AUR62039384"	Cpallidicaule_CP017285	0	4	1	5	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG13999	Overlapping	OG0002951.0	OG0001170		"AUR62030711,AUR62030723,AUR62036360,AUR62036361"	"Cpallidicaule_CP001084,Cpallidicaule_CP001068"	0	4	2	6	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14000	Overlapping	OG0003048.0	OG0016844		"AUR62019469,AUR62022491,AUR62037775,AUR62043133"	"Cpallidicaule_CP009135,Cpallidicaule_CP009710"	0	4	2	6	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14001	Ortho1-specific	OG0003062.0	N/A	Csuecicum_BBB17753	"AUR62030348,AUR62037774,AUR62043899,AUR62043916"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14002	Ortho1-specific	OG0003138.0	N/A	Csuecicum_BBB03395	"AUR62003779,AUR62004138,AUR62006521,AUR62026377"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14003	Overlapping	OG0003465.0	OG0016524	Csuecicum_BBB05503	"AUR62018532,AUR62018533,AUR62020884,AUR62020885"		1	4	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14004	Overlapping	"OG0002191.0,OG0000568.0"	OG0012006	"Csuecicum_BBB15871,Csuecicum_BBB19346,Csuecicum_BBB14958,Csuecicum_BBB15375,Csuecicum_BBB15695,Csuecicum_BBB16677,Csuecicum_BBB17822,Csuecicum_BBB21097"	"AUR62002698,AUR62024947,AUR62037673,AUR62002905,AUR62030140,AUR62040593,AUR62042144"		8	7	0	15	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14005	Ortho1-specific	OG0002198.0	N/A		"AUR62002775,AUR62006475,AUR62033613"	"Cpallidicaule_CP022589,Cpallidicaule_CP022595"	0	3	2	5	2	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14006	Overlapping	"OG0002318.0,OG0001309.0"	OG0004586	"Csuecicum_BBB17342,Csuecicum_BBB18158,Csuecicum_BBB18406,Csuecicum_BBB18883,Csuecicum_BBB21618"	"AUR62011192,AUR62031602,AUR62032484,AUR62040545,AUR62042243"	"Cpallidicaule_CP007602,Cpallidicaule_CP016158,Cpallidicaule_CP003807"	5	5	3	13	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14007	Overlapping	OG0002352.0	"OG0016481,OG0016176"	"Csuecicum_BBB16695,Csuecicum_BBB20254,Csuecicum_BBB15680"	"AUR62041207,AUR62042553,AUR62042687"		3	3	0	6	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14008	Overlapping	"OG0002382.0,OG0003743.0"	"OG0014198,OG0015103"	"Csuecicum_BBB11063,Csuecicum_BBB17038,Csuecicum_BBB16280"	"AUR62008573,AUR62034756,AUR62042986,AUR62003344,AUR62003819,AUR62042478,AUR62042483,AUR62040367"		3	8	0	11	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14009	Overlapping	OG0002425.0	OG0017144	"Csuecicum_BBB15164,Csuecicum_BBB15516,Csuecicum_BBB13835"	"AUR62025884,AUR62033653,AUR62037228"		3	3	0	6	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14010	Overlapping	OG0002462.0	OG0006770	"Csuecicum_BBB04602,Csuecicum_BBB04603"	"AUR62010666,AUR62017307,AUR62017308"		2	3	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14011	Overlapping	OG0002569.0	"OG0015737,OG0010604"	"Csuecicum_BBB09964,Csuecicum_BBB10164"	"AUR62026940,AUR62036069,AUR62043431,AUR62038964"	Cpallidicaule_CP018281	2	4	1	7	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14012	Overlapping	"OG0002680.0,OG0003500.0"	"OG0001472,OG0017262"	"Csuecicum_BBB12709,Csuecicum_BBB21691,Csuecicum_BBB08358,Csuecicum_BBB12710"	"AUR62007727,AUR62013416,AUR62013418"	"Cpallidicaule_CP014189,Cpallidicaule_CP014191,Cpallidicaule_CP014205,Cpallidicaule_CP014206,Cpallidicaule_CP019844"	4	3	5	12	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14013	Overlapping	OG0002718.0	OG0013214	"Csuecicum_BBB08760,Csuecicum_BBB08762"	"AUR62001389,AUR62025605,AUR62025607,AUR62001390"		2	4	0	6	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14014	Overlapping	OG0002864.0	OG0004065	Csuecicum_BBB01252	"AUR62012782,AUR62012784,AUR62021873,AUR62021871"	"Cpallidicaule_CP005580,Cpallidicaule_CP005582"	1	4	2	7	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14015	Overlapping	OG0002896.0	OG0015365	"Csuecicum_BBB12032,Csuecicum_BBB21626"	"AUR62027897,AUR62030439,AUR62031802"		2	3	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14016	Overlapping	OG0003061.0	OG0013516	"Csuecicum_BBB10192,Csuecicum_BBB13262"	"AUR62016450,AUR62033073,AUR62042927"		2	3	0	5	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG14017	Overlapping	"OG0003115.0,OG0001379.0"	OG0017037	"Csuecicum_BBB13938,Csuecicum_BBB21616,Csuecicum_BBB15455,Csuecicum_BBB21554"	"AUR62035308,AUR62037159,AUR62038464,AUR62017424,AUR62035715,AUR62036962,AUR62042126,AUR62042428"		4	8	0	12	2	tetraploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
